game_id,home_team,away_team,away_target,home_target,spread_line,total_line,away_score,home_score,spread,total,predicted,season,week
2023_14_TEN_MIA,MIA,TEN,15.5,29.5,14.0,45.0,28.0,27.0,-1.0,55.0,8.9344,2023,14
2023_15_ATL_CAR,CAR,ATL,17.5,14.5,-3.0,32.0,7.0,9.0,2.0,16.0,-4.691151,2023,15
2023_15_BAL_JAX,JAX,BAL,23.25,19.25,-4.0,42.5,23.0,7.0,-16.0,30.0,-1.2444606,2023,15
2023_15_CHI_CLE,CLE,CHI,17.5,20.5,3.0,38.0,17.0,20.0,3.0,37.0,3.0231721,2023,15
2023_15_DAL_BUF,BUF,DAL,23.75,25.75,2.0,49.5,10.0,31.0,21.0,41.0,-0.59257555,2023,15
2023_15_DEN_DET,DET,DEN,21.75,27.25,5.5,49.0,17.0,42.0,25.0,59.0,6.5477457,2023,15
2023_15_HOU_TEN,TEN,HOU,17.5,20.5,3.0,38.0,19.0,16.0,-3.0,35.0,1.7511026,2023,15
2023_15_KC_NE,NE,KC,24.75,14.75,-10.0,39.5,27.0,17.0,-10.0,44.0,-9.029794,2023,15
2023_15_LAC_LV,LV,LAC,16.5,19.5,3.0,36.0,21.0,63.0,42.0,84.0,-6.562091,2023,15
2023_15_MIN_CIN,CIN,MIN,19.25,22.25,3.0,41.5,24.0,27.0,3.0,51.0,5.379157,2023,15
2023_15_NYG_NO,NO,NYG,16.75,22.75,6.0,39.5,6.0,24.0,18.0,30.0,2.9723995,2023,15
2023_15_NYJ_MIA,MIA,NYJ,14.25,21.75,7.5,36.0,0.0,30.0,30.0,30.0,11.839006,2023,15
2023_15_PHI_SEA,SEA,PHI,25.5,20.5,-5.0,46.0,17.0,20.0,3.0,37.0,-4.633984,2023,15
2023_15_PIT_IND,IND,PIT,20.0,21.5,1.5,41.5,13.0,30.0,17.0,43.0,0.74816966,2023,15
2023_15_SF_ARI,ARI,SF,30.25,17.75,-12.5,48.0,45.0,29.0,-16.0,74.0,-11.07118,2023,15
2023_15_TB_GB,GB,TB,18.75,22.75,4.0,41.5,34.0,20.0,-14.0,54.0,5.9575553,2023,15
2023_15_WAS_LA,LA,WAS,21.0,27.5,6.5,48.5,20.0,28.0,8.0,48.0,3.9470348,2023,15
2023_16_ARI_CHI,CHI,ARI,18.75,23.25,4.5,42.0,16.0,27.0,11.0,43.0,5.291589,2023,16
2023_16_BAL_SF,SF,BAL,20.5,27.0,6.5,47.5,33.0,19.0,-14.0,52.0,5.150772,2023,16
2023_16_BUF_LAC,LAC,BUF,28.75,15.75,-13.0,44.5,24.0,22.0,-2.0,46.0,-3.2178388,2023,16
2023_16_CIN_PIT,PIT,CIN,21.25,18.25,-3.0,39.5,11.0,34.0,23.0,45.0,-5.277238,2023,16
2023_16_CLE_HOU,HOU,CLE,21.5,18.5,-3.0,40.0,36.0,22.0,-14.0,58.0,4.559143,2023,16
2023_16_DAL_MIA,MIA,DAL,23.5,25.0,1.5,48.5,20.0,22.0,2.0,42.0,-0.2226901,2023,16
2023_16_DET_MIN,MIN,DET,25.0,22.5,-2.5,47.5,30.0,24.0,-6.0,54.0,-3.4690738,2023,16
2023_16_GB_CAR,CAR,GB,21.5,18.0,-3.5,39.5,33.0,30.0,-3.0,63.0,-4.124441,2023,16
2023_16_IND_ATL,ATL,IND,20.5,23.5,3.0,44.0,10.0,29.0,19.0,39.0,-3.1114988,2023,16
2023_16_JAX_TB,TB,JAX,22.5,20.5,-2.0,43.0,12.0,30.0,18.0,42.0,-0.09063411,2023,16
2023_16_LV_KC,KC,LV,14.75,25.75,11.0,40.5,20.0,14.0,-6.0,34.0,7.764369,2023,16
2023_16_NE_DEN,DEN,NE,15.25,22.25,7.0,37.5,26.0,23.0,-3.0,49.0,2.0923645,2023,16
2023_16_NO_LA,LA,NO,20.75,24.75,4.0,45.5,22.0,30.0,8.0,52.0,1.4113746,2023,16
2023_16_NYG_PHI,PHI,NYG,13.5,27.5,14.0,41.0,25.0,33.0,8.0,58.0,9.538894,2023,16
2023_16_SEA_TEN,TEN,SEA,22.5,19.5,-3.0,42.0,20.0,17.0,-3.0,37.0,0.23172641,2023,16
2023_16_WAS_NYJ,NYJ,WAS,16.75,19.75,3.0,36.5,28.0,30.0,2.0,58.0,2.3055973,2023,16
2023_17_ARI_PHI,PHI,ARI,18.0,30.0,12.0,48.0,35.0,31.0,-4.0,66.0,7.5617695,2023,17
2023_17_ATL_CHI,CHI,ATL,18.0,21.0,3.0,39.0,17.0,37.0,20.0,54.0,3.1926208,2023,17
2023_17_CAR_JAX,JAX,CAR,17.25,20.75,3.5,38.0,0.0,26.0,26.0,26.0,8.781837,2023,17
2023_17_CIN_KC,KC,CIN,19.25,26.75,7.5,46.0,17.0,25.0,8.0,42.0,0.9724977,2023,17
2023_17_DET_DAL,DAL,DET,23.75,29.25,5.5,53.0,19.0,20.0,1.0,39.0,7.9771714,2023,17
2023_17_GB_MIN,MIN,GB,20.75,21.75,1.0,42.5,33.0,10.0,-23.0,43.0,-0.010360241,2023,17
2023_17_LAC_DEN,DEN,LAC,18.0,21.5,3.5,39.5,9.0,16.0,7.0,25.0,1.4389482,2023,17
2023_17_LA_NYG,NYG,LA,24.75,18.75,-6.0,43.5,26.0,25.0,-1.0,51.0,-5.22805,2023,17
2023_17_LV_IND,IND,LV,19.5,23.0,3.5,42.5,20.0,23.0,3.0,43.0,4.840919,2023,17
2023_17_MIA_BAL,BAL,MIA,22.0,25.0,3.0,47.0,19.0,56.0,37.0,75.0,5.6855702,2023,17
2023_17_NE_BUF,BUF,NE,12.5,27.5,15.0,40.0,21.0,27.0,6.0,48.0,7.9307423,2023,17
2023_17_NO_TB,TB,NO,20.0,22.5,2.5,42.5,23.0,13.0,-10.0,36.0,3.3567295,2023,17
2023_17_NYJ_CLE,CLE,NYJ,13.5,20.0,6.5,33.5,20.0,37.0,17.0,57.0,8.107885,2023,17
2023_17_PIT_SEA,SEA,PIT,18.0,22.5,4.5,40.5,30.0,23.0,-7.0,53.0,4.254522,2023,17
2023_17_SF_WAS,WAS,SF,31.5,17.5,-14.0,49.0,27.0,10.0,-17.0,37.0,-13.684402,2023,17
2023_17_TEN_HOU,HOU,TEN,19.5,24.5,5.0,44.0,3.0,26.0,23.0,29.0,3.4738784,2023,17
2023_18_ATL_NO,NO,ATL,19.0,22.5,3.5,41.5,17.0,48.0,31.0,65.0,4.4452534,2023,18
2023_18_BUF_MIA,MIA,BUF,25.0,22.5,-2.5,47.5,21.0,14.0,-7.0,35.0,3.3667784,2023,18
2023_18_CHI_GB,GB,CHI,21.5,24.0,2.5,45.5,9.0,17.0,8.0,26.0,1.4398601,2023,18
2023_18_CLE_CIN,CIN,CLE,14.75,22.25,7.5,37.0,14.0,31.0,17.0,45.0,3.6837816,2023,18
2023_18_DAL_WAS,WAS,DAL,30.25,17.25,-13.0,47.5,38.0,10.0,-28.0,48.0,-11.2538805,2023,18
2023_18_DEN_LV,LV,DEN,17.0,20.5,3.5,37.5,14.0,27.0,13.0,41.0,2.425185,2023,18
2023_18_HOU_IND,IND,HOU,24.5,23.0,-1.5,47.5,23.0,19.0,-4.0,42.0,-0.04824233,2023,18
2023_18_JAX_TEN,TEN,JAX,22.5,19.0,-3.5,41.5,20.0,28.0,8.0,48.0,0.010876417,2023,18
2023_18_KC_LAC,LAC,KC,15.75,19.25,3.5,35.0,13.0,12.0,-1.0,25.0,-5.7905254,2023,18
2023_18_LA_SF,SF,LA,17.25,22.75,5.5,40.0,21.0,20.0,-1.0,41.0,7.728037,2023,18
2023_18_MIN_DET,DET,MIN,22.0,25.5,3.5,47.5,20.0,30.0,10.0,50.0,5.4975653,2023,18
2023_18_NYJ_NE,NE,NYJ,13.0,15.5,2.5,28.5,17.0,3.0,-14.0,20.0,6.242442,2023,18
2023_18_PHI_NYG,NYG,PHI,23.75,19.25,-4.5,43.0,10.0,27.0,17.0,37.0,-4.613253,2023,18
2023_18_PIT_BAL,BAL,PIT,18.5,15.5,-3.0,34.0,17.0,10.0,-7.0,27.0,12.574611,2023,18
2023_18_SEA_ARI,ARI,SEA,25.25,22.75,-2.5,48.0,21.0,20.0,-1.0,41.0,-8.11186,2023,18
2023_18_TB_CAR,CAR,TB,20.75,15.75,-5.0,36.5,9.0,0.0,-9.0,9.0,-4.032753,2023,18
2024_01_ARI_BUF,BUF,ARI,19.75,26.25,6.5,46.0,28.0,34.0,6.0,62.0,7.356219,2024,01
2024_01_BAL_KC,KC,BAL,21.5,24.5,3.0,46.0,20.0,27.0,7.0,47.0,1.494889,2024,01
2024_01_CAR_NO,NO,CAR,19.0,22.5,3.5,41.5,10.0,47.0,37.0,57.0,12.111876,2024,01
2024_01_DAL_CLE,CLE,DAL,19.75,22.25,2.5,42.0,33.0,17.0,-16.0,50.0,-4.8842263,2024,01
2024_01_DEN_SEA,SEA,DEN,17.75,24.25,6.5,42.0,20.0,26.0,6.0,46.0,-0.114251375,2024,01
2024_01_GB_PHI,PHI,GB,23.75,25.75,2.0,49.5,29.0,34.0,5.0,63.0,-4.820462,2024,01
2024_01_HOU_IND,IND,HOU,26.0,23.0,-3.0,49.0,29.0,27.0,-2.0,56.0,-1.9355512,2024,01
2024_01_JAX_MIA,MIA,JAX,23.0,26.5,3.5,49.5,17.0,20.0,3.0,37.0,4.7385874,2024,01
2024_01_LA_DET,DET,LA,24.5,29.5,5.0,54.0,20.0,26.0,6.0,46.0,2.736549,2024,01
2024_01_LV_LAC,LAC,LV,19.0,22.0,3.0,41.0,10.0,22.0,12.0,32.0,-0.7843406,2024,01
2024_01_MIN_NYG,NYG,MIN,21.75,20.75,-1.0,42.5,28.0,6.0,-22.0,34.0,0.56004024,2024,01
2024_01_NE_CIN,CIN,NE,16.25,24.25,8.0,40.5,16.0,10.0,-6.0,26.0,2.7762494,2024,01
2024_01_NYJ_SF,SF,NYJ,19.75,23.25,3.5,43.0,19.0,32.0,13.0,51.0,11.368151,2024,01
2024_01_PIT_ATL,ATL,PIT,19.5,23.5,4.0,43.0,18.0,10.0,-8.0,28.0,-4.2740197,2024,01
2024_01_TEN_CHI,CHI,TEN,19.5,23.5,4.0,43.0,17.0,24.0,7.0,41.0,5.0854025,2024,01
2024_01_WAS_TB,TB,WAS,19.0,23.0,4.0,42.0,20.0,37.0,17.0,57.0,10.127159,2024,01
2024_02_ATL_PHI,PHI,ATL,20.5,26.0,5.5,46.5,22.0,21.0,-1.0,43.0,1.0313562,2024,02
2024_02_BUF_MIA,MIA,BUF,23.0,25.5,2.5,48.5,31.0,10.0,-21.0,41.0,-2.8460937,2024,02
2024_02_CHI_HOU,HOU,CHI,19.75,25.75,6.0,45.5,13.0,19.0,6.0,32.0,2.3709636,2024,02
2024_02_CIN_KC,KC,CIN,20.5,27.0,6.5,47.5,25.0,26.0,1.0,51.0,3.783367,2024,02
2024_02_CLE_JAX,JAX,CLE,19.25,22.25,3.0,41.5,18.0,13.0,-5.0,31.0,3.4845338,2024,02
2024_02_IND_GB,GB,IND,22.25,19.25,-3.0,41.5,10.0,16.0,6.0,26.0,11.10991,2024,02
2024_02_LAC_CAR,CAR,LAC,22.0,17.0,-5.0,39.0,26.0,3.0,-23.0,29.0,-5.09661,2024,02
2024_02_LA_ARI,ARI,LA,24.25,23.25,-1.0,47.5,10.0,41.0,31.0,51.0,-9.818996,2024,02
2024_02_LV_BAL,BAL,LV,16.0,25.0,9.0,41.0,26.0,23.0,-3.0,49.0,9.579676,2024,02
2024_02_NO_DAL,DAL,NO,20.25,26.75,6.5,47.0,44.0,19.0,-25.0,63.0,5.9075336,2024,02
2024_02_NYG_WAS,WAS,NYG,20.5,22.0,1.5,42.5,18.0,21.0,3.0,39.0,-4.9140654,2024,02
2024_02_NYJ_TEN,TEN,NYJ,22.5,19.0,-3.5,41.5,24.0,17.0,-7.0,41.0,1.6241674,2024,02
2024_02_PIT_DEN,DEN,PIT,19.75,16.75,-3.0,36.5,13.0,6.0,-7.0,19.0,-4.2017903,2024,02
2024_02_SEA_NE,NE,SEA,21.25,17.75,-3.5,39.0,23.0,20.0,-3.0,43.0,-0.60445166,2024,02
2024_02_SF_MIN,MIN,SF,25.5,21.0,-4.5,46.5,17.0,23.0,6.0,40.0,-9.0566,2024,02
2024_02_TB_DET,DET,TB,22.0,29.5,7.5,51.5,20.0,16.0,-4.0,36.0,0.19230628,2024,02
2024_03_BAL_DAL,DAL,BAL,24.5,23.0,-1.5,47.5,28.0,25.0,-3.0,53.0,0.30370474,2024,03
2024_03_CAR_LV,LV,CAR,17.25,22.75,5.5,40.0,36.0,22.0,-14.0,58.0,8.742522,2024,03
2024_03_CHI_IND,IND,CHI,20.75,22.25,1.5,43.0,16.0,21.0,5.0,37.0,-3.1035519,2024,03
2024_03_DEN_TB,TB,DEN,17.25,23.25,6.0,40.5,26.0,7.0,-19.0,33.0,2.4888532,2024,03
2024_03_DET_ARI,ARI,DET,27.25,24.25,-3.0,51.5,20.0,13.0,-7.0,33.0,-6.6709967,2024,03
2024_03_GB_TEN,TEN,GB,17.0,20.0,3.0,37.0,30.0,14.0,-16.0,44.0,-9.508743,2024,03
2024_03_HOU_MIN,MIN,HOU,24.0,22.0,-2.0,46.0,7.0,34.0,27.0,41.0,-5.08132,2024,03
2024_03_JAX_BUF,BUF,JAX,21.25,25.25,4.0,46.5,10.0,47.0,37.0,57.0,10.290087,2024,03
2024_03_KC_ATL,ATL,KC,24.5,21.5,-3.0,46.0,22.0,17.0,-5.0,39.0,-9.479258,2024,03
2024_03_LAC_PIT,PIT,LAC,16.5,19.5,3.0,36.0,10.0,20.0,10.0,30.0,6.33062,2024,03
2024_03_MIA_SEA,SEA,MIA,18.75,22.75,4.0,41.5,3.0,24.0,21.0,27.0,-3.3515563,2024,03
2024_03_NE_NYJ,NYJ,NE,16.25,22.75,6.5,39.0,3.0,24.0,21.0,27.0,1.0361844,2024,03
2024_03_NYG_CLE,CLE,NYG,15.75,22.25,6.5,38.0,21.0,15.0,-6.0,36.0,0.4722674,2024,03
2024_03_PHI_NO,NO,PHI,23.25,25.75,2.5,49.0,15.0,12.0,-3.0,27.0,12.01542,2024,03
2024_03_SF_LA,LA,SF,25.25,19.25,-6.0,44.5,24.0,27.0,3.0,51.0,-3.6960444,2024,03
2024_03_WAS_CIN,CIN,WAS,19.25,26.75,7.5,46.0,38.0,33.0,-5.0,71.0,9.042465,2024,03
